id,neighbourhood,latitude,longitude,room_type,price,year
42002291,Briarwood,40.70909,-73.8147,Entire home/apt,131,2021
42002308,Upper East Side,40.76484,-73.96444,Entire home/apt,160,2021
42002364,Woodside,40.74761,-73.90005,Private room,49,2021
42002506,Flushing,40.74685,-73.83052,Private room,70,2021
42002522,Lower East Side,40.71458,-73.98969,Private room,69,2021
42002646,Lower East Side,40.71263,-73.99086,Private room,36,2021
42002729,Lower East Side,40.71277,-73.98895,Private room,109,2021
42002958,Crown Heights,40.67673,-73.94722,Private room,27,2021
42003774,Long Island City,40.75127,-73.94247,Private room,95,2021
42005015,Hell's Kitchen,40.76303,-73.98875,Private room,69,2021
42006106,Elmhurst,40.74176,-73.89036,Entire home/apt,100,2021
42006235,Hell's Kitchen,40.76196,-73.98885,Private room,65,2021
42012197,Midtown,40.7476,-73.98666,Entire home/apt,294,2021
42015560,Kips Bay,40.74039,-73.98025,Entire home/apt,159,2021
42016973,Hell's Kitchen,40.76036,-73.99942,Entire home/apt,250,2021
42017846,Harlem,40.80503,-73.95005,Entire home/apt,180,2021
42018495,Greenwich Village,40.736,-73.99719,Entire home/apt,250,2021
42020878,Upper East Side,40.77517,-73.9456,Entire home/apt,170,2021
42022194,Williamsburg,40.70604,-73.94277,Private room,45,2021
42022514,Jamaica,40.69861,-73.80897,Private room,75,2021
42022710,Bedford-Stuyvesant,40.69218,-73.94836,Private room,50,2021
42023090,Ridgewood,40.70136,-73.90122,Entire home/apt,140,2021
42023288,Inwood,40.86116,-73.93006,Entire home/apt,150,2021
42024598,Kensington,40.64237,-73.98113,Entire home/apt,199,2021
42024631,Upper West Side,40.79884,-73.96932,Private room,70,2021
42024759,Windsor Terrace,40.65958,-73.98441,Entire home/apt,118,2021
42030455,Flatlands,40.63273,-73.92165,Entire home/apt,2099,2021
42033051,East Village,40.72345,-73.98277,Entire home/apt,110,2021
42033943,Melrose,40.82048,-73.91592,Private room,44,2021
42034456,Midtown,40.76601,-73.98181,Private room,430,2021
42034928,Upper East Side,40.78315,-73.94566,Entire home/apt,980,2021
42038160,Sunset Park,40.66283,-73.9914,Private room,143,2021
42038789,Canarsie,40.63599,-73.89892,Private room,50,2021
42038854,Midtown,40.75593,-73.96266,Entire home/apt,150,2021
42039496,Bedford-Stuyvesant,40.69861,-73.9514,Private room,69,2021
42040158,Forest Hills,40.72536,-73.85088,Private room,50,2021
42043698,Midtown,40.76344,-73.97842,Entire home/apt,170,2021
42045073,Hell's Kitchen,40.76131,-73.99148,Private room,120,2021
42045379,Kips Bay,40.73809,-73.9804,Entire home/apt,150,2021
42046105,Cypress Hills,40.67872,-73.89037,Private room,22,2021
42047050,Washington Heights,40.83822,-73.94418,Private room,55,2021
42049377,Bensonhurst,40.61611,-74.00476,Shared room,50,2021
42049436,East New York,40.67641,-73.8824,Entire home/apt,188,2021
42049443,East Village,40.72557,-73.97931,Private room,52,2021
42054081,Howard Beach,40.66613,-73.85371,Private room,140,2021
42058731,Williamsburg,40.71638,-73.94137,Private room,62,2021
42060310,Bedford-Stuyvesant,40.69338,-73.93776,Private room,110,2021
42062214,Jackson Heights,40.7524,-73.88439,Private room,40,2021
42062954,Chelsea,40.74259,-73.9974,Entire home/apt,150,2021
42063110,Midtown,40.75368,-73.96823,Entire home/apt,1358,2021
42064801,Harlem,40.82213,-73.9441,Private room,33,2021
42065543,Midtown,40.74444,-73.9892,Hotel room,0,2021
42065545,Midtown,40.75917,-73.96926,Hotel room,0,2021
42065547,Hell's Kitchen,40.76404,-73.99478,Hotel room,0,2021
42065555,Williamsburg,40.71523,-73.95908,Hotel room,0,2021
42065562,Financial District,40.70958,-74.00874,Hotel room,0,2021
42065563,Mott Haven,40.81513,-73.91602,Hotel room,0,2021
42065564,Financial District,40.70462,-74.01027,Hotel room,0,2021
42067285,New Brighton,40.63651,-74.08917,Private room,55,2021
42072428,Upper East Side,40.77519,-73.94801,Entire home/apt,140,2021
42072470,Canarsie,40.64669,-73.90553,Private room,25,2021
42073285,East Elmhurst,40.76883,-73.87211,Private room,36,2021
42073495,Midtown,40.7481,-73.98725,Private room,100,2021
42074806,Bedford-Stuyvesant,40.68489,-73.92689,Entire home/apt,299,2021
42075734,Flatbush,40.64836,-73.96174,Entire home/apt,99,2021
42076501,Ozone Park,40.6822,-73.83824,Entire home/apt,111,2021
42082740,Upper East Side,40.78569,-73.95084,Entire home/apt,290,2021
42087581,Prospect-Lefferts Gardens,40.663,-73.95386,Entire home/apt,168,2021
42088954,Canarsie,40.63704,-73.90921,Private room,72,2021
42089739,Sunnyside,40.74056,-73.92541,Private room,55,2021
42094258,Harlem,40.80866,-73.95562,Private room,65,2021
42094751,Crown Heights,40.67333,-73.96272,Entire home/apt,165,2021
42095151,Fort Greene,40.68308,-73.9702,Entire home/apt,191,2021
42096534,Canarsie,40.63765,-73.91073,Private room,100,2021
42096541,Canarsie,40.63751,-73.91044,Shared room,100,2021
42097281,Bedford-Stuyvesant,40.68018,-73.92734,Entire home/apt,360,2021
42097533,Chelsea,40.74706,-73.99131,Private room,82,2021
42098453,Flushing,40.766811,-73.828285,Entire home/apt,185,2021
42099788,Wakefield,40.89014,-73.85801,Private room,106,2021
42099961,Wakefield,40.88986,-73.85775,Private room,92,2021
42100414,Far Rockaway,40.59894,-73.75657,Private room,68,2021
42100726,Battery Park City,40.71082,-74.01562,Entire home/apt,116,2021
42100811,Bedford-Stuyvesant,40.68311,-73.92533,Entire home/apt,249,2021
42101292,Upper East Side,40.76978,-73.95262,Private room,100,2021
42101442,Bushwick,40.70069,-73.91697,Private room,60,2021
42106453,Woodside,40.74468,-73.90795,Private room,78,2021
42108441,Pelham Gardens,40.86272,-73.84563,Entire home/apt,76,2021
42109614,Kips Bay,40.74547,-73.97805,Entire home/apt,135,2021
42110436,Harlem,40.82055,-73.95465,Private room,59,2021
42115659,Astoria,40.76825,-73.91971,Private room,101,2021
42115999,Harlem,40.82773,-73.94484,Private room,50,2021
42117258,College Point,40.79424,-73.84192,Shared room,50,2021
42120317,Bedford-Stuyvesant,40.68972,-73.93183,Private room,37,2021
42120475,Hell's Kitchen,40.76442,-73.99301,Entire home/apt,590,2021
42120888,Bedford-Stuyvesant,40.69195,-73.95599,Private room,100,2021
42121015,Astoria,40.77418,-73.92541,Private room,45,2021
42123302,Williamsburg,40.7117,-73.96265,Entire home/apt,335,2021
42124437,Ditmars Steinway,40.77254,-73.90901,Private room,50,2021
42125107,Hell's Kitchen,40.76224,-73.98886,Private room,70,2021
42128082,Concourse Village,40.83442,-73.91494,Private room,60,2021
42132039,East Village,40.72436,-73.98241,Entire home/apt,270,2021
42133129,Kensington,40.64299,-73.98101,Private room,30,2021
42134520,East Village,40.72606,-73.98622,Entire home/apt,400,2021
42137211,Kips Bay,40.73938,-73.98387,Entire home/apt,280,2021
42137790,Kew Gardens Hills,40.72708,-73.829,Entire home/apt,120,2021
42137992,East Village,40.72518,-73.98807,Entire home/apt,1113,2021
42138758,Long Island City,40.74766,-73.9365,Entire home/apt,180,2021
42141301,Upper West Side,40.80046,-73.95987,Private room,59,2021
42141925,Bedford-Stuyvesant,40.69398,-73.93283,Shared room,29,2021
42149370,Kensington,40.64371,-73.9866,Private room,40,2021
42151482,Greenpoint,40.73448,-73.95943,Entire home/apt,140,2021
42151717,Clinton Hill,40.68759,-73.96062,Entire home/apt,123,2021
42152029,Williamsburg,40.71008,-73.9505,Entire home/apt,249,2021
42153254,Bushwick,40.68842,-73.91431,Private room,92,2021
42153536,Lower East Side,40.71855,-73.98755,Private room,104,2021
42154630,Bedford-Stuyvesant,40.68386,-73.95246,Entire home/apt,180,2021
42155009,Ridgewood,40.69629,-73.90328,Entire home/apt,115,2021
42156206,Greenwich Village,40.72823,-74.0013,Entire home/apt,200,2021
42156533,Kingsbridge,40.87979,-73.9056,Private room,63,2021
42156706,Murray Hill,40.74484,-73.97311,Entire home/apt,150,2021
42156779,Bushwick,40.70497,-73.9199,Private room,50,2021
42158612,Flatbush,40.64118,-73.95231,Private room,60,2021
42159545,Ozone Park,40.68435,-73.85178,Entire home/apt,145,2021
42160136,Elmhurst,40.73812,-73.88313,Entire home/apt,124,2021
42160230,New Brighton,40.638,-74.08768,Entire home/apt,1200,2021
42169326,East Flatbush,40.64809,-73.93217,Entire home/apt,110,2021
42174032,Elmhurst,40.74829,-73.87492,Private room,60,2021
42176500,East Flatbush,40.64897,-73.91725,Entire home/apt,108,2021
42177400,Bedford-Stuyvesant,40.68983,-73.92726,Private room,34,2021
42177607,Crown Heights,40.67643,-73.94031,Entire home/apt,183,2021
42180416,Williamsburg,40.70712,-73.92777,Private room,49,2021
42180684,Upper East Side,40.7691,-73.94854,Entire home/apt,104,2021
42180694,Bushwick,40.69779,-73.92216,Entire home/apt,190,2021
42182114,Sunset Park,40.64548,-74.00493,Private room,50,2021
42182167,Sunset Park,40.64542,-74.00641,Private room,70,2021
42182307,Sunset Park,40.64481,-74.00485,Private room,70,2021
42182416,Sunset Park,40.64329,-74.00626,Private room,70,2021
42182460,Sunset Park,40.64494,-74.00678,Private room,50,2021
42185710,Upper East Side,40.76433,-73.9638,Private room,70,2021
42193393,SoHo,40.72564,-74.0027,Entire home/apt,280,2021
42194646,Sheepshead Bay,40.60035,-73.95979,Entire home/apt,105,2021
42194736,East Village,40.73004,-73.98134,Private room,70,2021
42195148,Kips Bay,40.73809,-73.98136,Entire home/apt,150,2021
42195727,Elmhurst,40.74193,-73.88844,Private room,40,2021
42196417,Midtown,40.76385,-73.98302,Entire home/apt,236,2021
42196666,Washington Heights,40.85034,-73.93761,Private room,79,2021
42197478,Midtown,40.75225,-73.98668,Entire home/apt,250,2021
42198552,West Village,40.73339,-74.00146,Entire home/apt,785,2021
42199814,Harlem,40.80265,-73.95832,Entire home/apt,110,2021
42202440,Hell's Kitchen,40.75374,-73.9926,Entire home/apt,400,2021
42203409,Astoria,40.77263,-73.9266,Entire home/apt,90,2021
42205197,Ozone Park,40.68033,-73.83682,Private room,39,2021
42205519,Upper West Side,40.77125,-73.98118,Private room,290,2021
42205919,Williamsburg,40.71352,-73.94707,Entire home/apt,135,2021
42206628,Stuyvesant Town,40.72988,-73.97535,Private room,59,2021
42207141,Bushwick,40.69745,-73.92809,Entire home/apt,206,2021
42207528,Elmhurst,40.74331,-73.88896,Entire home/apt,100,2021
42214303,Woodhaven,40.69105,-73.85281,Private room,49,2021
42215473,University Heights,40.85569,-73.90818,Private room,95,2021
42216825,Bedford-Stuyvesant,40.68782,-73.92459,Private room,49,2021
42217635,Canarsie,40.63775,-73.91326,Private room,80,2021
42218618,Greenwich Village,40.72974,-74.00096,Private room,120,2021
42220001,Sheepshead Bay,40.60035,-73.95957,Entire home/apt,135,2021
42220146,Sheepshead Bay,40.60026,-73.95793,Private room,99,2021
42220178,Fordham,40.85988,-73.90284,Private room,38,2021
42223418,Kips Bay,40.74344,-73.98012,Private room,110,2021
42223726,Midtown,40.74301,-73.98476,Entire home/apt,189,2021
42227393,Upper East Side,40.78252,-73.95747,Entire home/apt,125,2021
42228997,Lower East Side,40.72186,-73.99278,Hotel room,0,2021
42229069,Bedford-Stuyvesant,40.69485,-73.9436,Private room,110,2021
42229240,Canarsie,40.62772,-73.89921,Private room,48,2021
42231473,Kips Bay,40.74305,-73.97175,Entire home/apt,350,2021
42233237,Williamsburg,40.7133,-73.96723,Entire home/apt,289,2021
42243006,Bushwick,40.70175,-73.92473,Entire home/apt,160,2021
42244519,Astoria,40.76086,-73.9219,Private room,40,2021
42245079,Kips Bay,40.74446,-73.98083,Entire home/apt,128,2021
42245107,Kips Bay,40.74471,-73.9809,Entire home/apt,99,2021
42249658,Hell's Kitchen,40.75629,-73.99616,Entire home/apt,400,2021
42249744,Park Slope,40.67096,-73.97813,Entire home/apt,350,2021
42251202,Midwood,40.62761,-73.96104,Private room,90,2021
42257616,Wakefield,40.89025,-73.85802,Private room,299,2021
42265116,East Harlem,40.7984,-73.94013,Entire home/apt,88,2021
42265787,Harlem,40.80111,-73.95658,Private room,550,2021
42270013,Chelsea,40.74946,-73.99598,Entire home/apt,120,2021
42270478,Chelsea,40.74628,-73.99871,Entire home/apt,951,2021
42272586,Kips Bay,40.73976,-73.98198,Entire home/apt,120,2021
42273545,Prospect-Lefferts Gardens,40.66007,-73.95372,Private room,45,2021
42274209,Upper East Side,40.7749,-73.95336,Entire home/apt,150,2021
42274546,Harlem,40.82649,-73.94434,Entire home/apt,175,2021
42274866,Inwood,40.8691,-73.92575,Entire home/apt,145,2021
42275019,Bellerose,40.72762,-73.72408,Private room,70,2021
42278442,Williamsburg,40.71224,-73.94036,Private room,40,2021
42279170,SoHo,40.72127,-73.99941,Hotel room,0,2021
42279171,Chinatown,40.7161,-73.99518,Hotel room,0,2021
42280727,East Flatbush,40.63761,-73.94916,Private room,43,2021
42282238,Jamaica,40.68052,-73.76537,Entire home/apt,80,2021
42284609,Queens Village,40.70762,-73.74542,Private room,44,2021
42288775,Financial District,40.70574,-74.00781,Private room,60,2021
42289444,Bushwick,40.70224,-73.92487,Entire home/apt,160,2021
42289487,Bushwick,40.70104,-73.92459,Entire home/apt,115,2021
42289524,Bushwick,40.70194,-73.92469,Entire home/apt,115,2021
42289549,Bushwick,40.6985,-73.92798,Entire home/apt,130,2021
42289754,Kew Gardens Hills,40.72051,-73.81127,Private room,40,2021
42289806,Sunset Park,40.66558,-73.99533,Private room,50,2021
42291751,Midtown,40.75298,-73.97333,Entire home/apt,250,2021
42294377,Hell's Kitchen,40.75908,-73.99198,Entire home/apt,150,2021
42294493,Hell's Kitchen,40.75739,-73.99095,Entire home/apt,257,2021
42294687,Midtown,40.76483,-73.98292,Entire home/apt,267,2021
42298021,Queens Village,40.70811,-73.74569,Private room,44,2021
42303747,East New York,40.67286,-73.88812,Private room,33,2021
42303999,Upper East Side,40.76871,-73.96525,Entire home/apt,225,2021
42307209,East New York,40.67339,-73.88723,Private room,32,2021
42311578,Carroll Gardens,40.68023,-74.00107,Entire home/apt,189,2021
42313819,Williamsburg,40.70974,-73.94164,Entire home/apt,126,2021
42314880,Hell's Kitchen,40.76246,-73.99122,Entire home/apt,135,2021
42316455,Williamsburg,40.70878,-73.96338,Entire home/apt,170,2021
42322230,Jackson Heights,40.75334,-73.87747,Private room,50,2021
42323675,Washington Heights,40.85812,-73.93205,Entire home/apt,63,2021
42325412,Hell's Kitchen,40.76081,-73.99885,Entire home/apt,600,2021
42325919,Queens Village,40.7081,-73.74517,Private room,35,2021
42326187,Greenpoint,40.73367,-73.95558,Entire home/apt,311,2021
42326667,Ozone Park,40.68754,-73.83878,Entire home/apt,150,2021
42326675,Lower East Side,40.71309,-73.98901,Entire home/apt,310,2021
42327095,Lower East Side,40.71313,-73.98896,Entire home/apt,300,2021
42327227,Lower East Side,40.71318,-73.98902,Entire home/apt,310,2021
42331061,Astoria,40.76589,-73.92532,Entire home/apt,92,2021
42333605,Williamsburg,40.70771,-73.94805,Private room,85,2021
42336485,Queens Village,40.728,-73.74948,Entire home/apt,199,2021
42337079,Harlem,40.80369,-73.9518,Entire home/apt,100,2021
42338062,Harlem,40.80802,-73.95139,Entire home/apt,158,2021
42343069,Kips Bay,40.74101,-73.98221,Entire home/apt,120,2021
42344532,Kips Bay,40.74093,-73.98298,Entire home/apt,100,2021
42345561,Brownsville,40.6519,-73.90862,Entire home/apt,248,2021
42356174,Baychester,40.87677,-73.84553,Entire home/apt,900,2021
42357974,Jackson Heights,40.75563,-73.88271,Entire home/apt,79,2021
42360275,East Elmhurst,40.76183,-73.86871,Entire home/apt,186,2021
42360468,West Village,40.73226,-74.00311,Entire home/apt,446,2021
42360787,Harlem,40.81371,-73.95223,Private room,100,2021
42361514,Upper West Side,40.7995,-73.95923,Private room,64,2021
42362567,College Point,40.78148,-73.84857,Entire home/apt,69,2021
42362637,Ozone Park,40.68197,-73.83663,Private room,85,2021
42363036,Harlem,40.82038,-73.94042,Entire home/apt,90,2021
42363145,Harlem,40.81298,-73.95155,Private room,35,2021
42364213,Sunnyside,40.73921,-73.92217,Private room,65,2021
42364937,East New York,40.65999,-73.89298,Private room,70,2021
42365407,Williamsburg,40.72181,-73.95727,Entire home/apt,250,2021
42374905,Lower East Side,40.7198,-73.99291,Private room,99,2021
42375775,Greenpoint,40.73294,-73.95561,Private room,69,2021
42377121,Financial District,40.70568,-74.00664,Entire home/apt,170,2021
42377371,Williamsburg,40.71418,-73.94911,Entire home/apt,187,2021
42377787,Prospect-Lefferts Gardens,40.65918,-73.95527,Private room,97,2021
42378243,Concourse,40.82607,-73.92744,Entire home/apt,271,2021
42379755,Midtown,40.76557,-73.98013,Private room,354,2021
42380644,Flatbush,40.65368,-73.96131,Private room,61,2021
42380790,Harlem,40.81528,-73.94842,Private room,88,2021
42381143,Hell's Kitchen,40.75834,-73.99581,Entire home/apt,120,2021
42383118,Lower East Side,40.72204,-73.99299,Entire home/apt,213,2021
42384501,Chelsea,40.74793,-73.99117,Hotel room,0,2021
42384530,Theater District,40.75542,-73.98808,Hotel room,0,2021
42384740,Kips Bay,40.74288,-73.9806,Entire home/apt,105,2021
42387080,Upper West Side,40.80298,-73.96581,Entire home/apt,599,2021
42388432,Hell's Kitchen,40.7633,-73.99365,Entire home/apt,150,2021
42389365,Williamsburg,40.70876,-73.96418,Entire home/apt,92,2021
42389957,Lower East Side,40.71232,-73.99148,Entire home/apt,104,2021
42390283,Upper East Side,40.76282,-73.95857,Entire home/apt,180,2021
42390588,Upper East Side,40.77101,-73.95467,Entire home/apt,168,2021
42390702,Upper East Side,40.78055,-73.9509,Entire home/apt,167,2021
42391240,Bushwick,40.69991,-73.92328,Entire home/apt,116,2021
42399499,Upper West Side,40.79721,-73.96916,Entire home/apt,249,2021
42401212,Williamsburg,40.71409,-73.96236,Entire home/apt,130,2021
42404261,Springfield Gardens,40.67475,-73.76032,Entire home/apt,120,2021
42404465,Bedford-Stuyvesant,40.69355,-73.94479,Private room,130,2021
42404526,Tribeca,40.714001,-74.009567,Entire home/apt,513,2021
42404625,Midtown,40.760437,-73.968521,Entire home/apt,291,2021
42404665,Midtown,40.760437,-73.968521,Entire home/apt,383,2021
42404707,Midtown,40.760437,-73.968521,Entire home/apt,380,2021
42405152,Williamsburg,40.71,-73.95939,Entire home/apt,105,2021
42406076,Williamsburg,40.70806,-73.96099,Entire home/apt,110,2021
42410393,Upper West Side,40.78629,-73.97081,Entire home/apt,106,2021
